school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,passed,attendance_pct,attendance_zone,grade_progress,department,core_subject,semester,admission_type,hostel_status,backlog_count,guardian_call_required,risk_segment
GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,10,12,13,14,1,90,Eligible,1,Civil,Mathematics,Sem 2,Entrance,Day Scholar,0,No,Low Risk
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,no,no,no,no,no,yes,yes,no,4,3,3,1,2,4,0,12,12,12,1,100,Eligible,0,AI & ML,Operating Systems,Sem 5,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,2,0,18,18,18,1,100,Eligible,0,Food Tech,Data Structures,Sem 3,Merit,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,13,13,14,1,100,Eligible,0,AI & ML,DBMS,Sem 1,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,2,4,1,3,2,0,14,15,15,1,100,Eligible,1,Food Tech,DBMS,Sem 1,Management,Day Scholar,0,No,Low Risk
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,2,0,17,17,17,1,100,Eligible,0,ECE,Operating Systems,Sem 4,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,4,5,2,15,16,16,1,98,Eligible,1,IT,Operating Systems,Sem 2,Merit,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,3,0,17,18,18,1,100,Eligible,1,CSDS,Machine Learning,Sem 4,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,no,no,3,1,2,1,1,3,0,18,19,19,1,100,Eligible,1,CSBS,Mathematics,Sem 3,Entrance,Day Scholar,0,No,Low Risk
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,4,0,14,15,15,1,100,Eligible,1,Food Tech,Operating Systems,Sem 4,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,5,0,14,15,15,1,100,Eligible,1,AI & ML,Machine Learning,Sem 6,Entrance,Hosteller,0,No,Low Risk
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,2,2,14,13,13,1,98,Eligible,-1,CSDS,Thermodynamics,Sem 1,Management,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,5,1,2,2,0,13,14,14,1,100,Eligible,1,EE,Electronics,Sem 1,Entrance,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,16,17,17,1,100,Eligible,1,EE,Electronics,Sem 5,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1,4,2,2,2,1,0,18,18,17,1,100,Eligible,0,CSE,Thermodynamics,Sem 5,Merit,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,2,4,1,1,4,0,14,15,15,1,100,Eligible,1,CSBS,Mechanics,Sem 3,Entrance,Hosteller,0,No,Low Risk
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,12,13,13,1,100,Eligible,1,ECE,Machine Learning,Sem 6,Management,Hosteller,0,No,Low Risk
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,5,0,7,7,8,0,100,Eligible,0,AI & ML,Machine Learning,Sem 2,Entrance,Day Scholar,0,Yes,High Risk
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,0,16,16,16,1,100,Eligible,0,IT,Thermodynamics,Sem 4,Entrance,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,5,0,18,18,18,1,100,Eligible,0,IT,Data Structures,Sem 3,Entrance,Day Scholar,0,No,Low Risk
GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0,9,10,11,1,100,Eligible,1,AI & ML,Food Processing,Sem 5,Management,Day Scholar,1,Yes,Low Risk
GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5,5,3,1,1,5,0,14,15,15,1,100,Eligible,1,Civil,Programming,Sem 4,Lateral Entry,Hosteller,2,Yes,Low Risk
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,10,10,11,1,100,Eligible,0,ECE,Thermodynamics,Sem 5,Entrance,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,5,2,10,10,11,1,98,Eligible,0,CSDS,Operating Systems,Sem 4,Entrance,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,2,1,2,12,12,15,1,98,Eligible,0,Food Tech,Operating Systems,Sem 2,Merit,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,1,1,1,3,2,11,12,14,1,98,Eligible,1,Civil,Mathematics,Sem 3,Management,Day Scholar,0,No,Low Risk
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,5,2,15,16,17,1,98,Eligible,1,Food Tech,Thermodynamics,Sem 4,Entrance,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,5,2,14,15,17,1,98,Eligible,1,Food Tech,Mathematics,Sem 6,Management,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,T,4,3,health,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,3,2,4,1,4,1,8,12,12,15,1,92,Eligible,0,Civil,Thermodynamics,Sem 1,Entrance,Day Scholar,0,No,Low Risk
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4,3,4,2,5,5,2,15,15,17,1,98,Eligible,0,CSE,Machine Learning,Sem 6,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,11,12,14,1,92,Eligible,1,EE,Programming,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,11,10,10,1,91,Eligible,-1,Food Tech,Machine Learning,Sem 1,Entrance,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,12,11,13,1,100,Eligible,-1,Civil,Food Processing,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,11,12,14,1,96,Eligible,1,Civil,Electronics,Sem 4,Entrance,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,14,15,17,1,98,Eligible,1,ME,DBMS,Sem 4,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,15,14,17,1,86,Eligible,-1,CSE,Thermodynamics,Sem 4,Merit,Hosteller,0,No,Low Risk
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,12,12,13,1,100,Eligible,0,CSBS,Food Processing,Sem 1,Merit,Hosteller,0,No,Low Risk
GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,11,12,14,1,98,Eligible,1,ME,Electronics,Sem 6,Merit,Hosteller,0,No,Low Risk
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,8,9,11,1,98,Eligible,1,ME,Mechanics,Sem 1,Management,Hosteller,0,Yes,Low Risk
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,10,10,11,1,88,Eligible,0,AI & ML,Programming,Sem 4,Management,Day Scholar,0,No,Low Risk
GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,8,8,9,0,98,Eligible,0,EE,Mathematics,Sem 6,Merit,Hosteller,2,Yes,High Risk
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,10,10,10,1,98,Eligible,0,Civil,Mathematics,Sem 6,Management,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,14,13,13,1,96,Eligible,-1,EE,Machine Learning,Sem 5,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,0,11,11,10,1,100,Eligible,0,ECE,Operating Systems,Sem 5,Entrance,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,0,17,18,17,1,100,Eligible,1,AI & ML,Electronics,Sem 2,Entrance,Day Scholar,0,No,Low Risk
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,14,14,15,1,100,Eligible,0,CSBS,Mechanics,Sem 3,Entrance,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,0,14,14,14,1,100,Eligible,0,EE,Food Processing,Sem 5,Merit,Hosteller,0,No,Low Risk
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13,14,13,1,100,Eligible,1,IT,Programming,Sem 1,Management,Hosteller,0,No,Low Risk
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,17,18,17,1,100,Eligible,1,Food Tech,Electronics,Sem 5,Lateral Entry,Hosteller,0,No,Low Risk
GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,11,10,10,1,98,Eligible,-1,ECE,Mechanics,Sem 2,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,13,12,13,1,100,Eligible,-1,CSE,DBMS,Sem 6,Merit,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,15,14,15,1,96,Eligible,-1,CSBS,Thermodynamics,Sem 2,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,11,12,11,1,98,Eligible,1,ECE,Mathematics,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,0,11,11,12,1,100,Eligible,0,Food Tech,Food Processing,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,11,10,10,1,100,Eligible,-1,AI & ML,Mathematics,Sem 3,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,10,9,10,1,98,Eligible,-1,Food Tech,Food Processing,Sem 5,Management,Day Scholar,0,Yes,Low Risk
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,15,15,15,1,100,Eligible,0,ME,Machine Learning,Sem 1,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,15,14,15,1,94,Eligible,-1,Food Tech,Operating Systems,Sem 1,Entrance,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,8,10,11,12,1,92,Eligible,1,ME,Food Processing,Sem 4,Merit,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,10,9,12,1,100,Eligible,-1,AI & ML,Mathematics,Sem 6,Management,Hosteller,0,Yes,Low Risk
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,14,13,14,1,94,Eligible,-1,CSDS,Machine Learning,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,8,11,13,14,1,92,Eligible,2,ME,Food Processing,Sem 3,Management,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,12,13,15,1,100,Eligible,1,CSE,DBMS,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,4,14,14,15,1,96,Eligible,0,Food Tech,Operating Systems,Sem 3,Entrance,Day Scholar,0,No,Low Risk
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,14,14,16,1,100,Eligible,0,Food Tech,Food Processing,Sem 1,Merit,Day Scholar,0,No,Low Risk
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,12,12,13,1,100,Eligible,0,CSE,Machine Learning,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,16,16,17,1,94,Eligible,0,IT,Electronics,Sem 4,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14,1,82,Eligible,2,Civil,Data Structures,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,11,12,14,1,100,Eligible,1,CSDS,Mechanics,Sem 6,Lateral Entry,Day Scholar,0,No,Low Risk
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,14,16,17,1,96,Eligible,2,CSBS,Data Structures,Sem 6,Merit,Day Scholar,0,No,Low Risk
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,15,14,17,1,96,Eligible,-1,ME,Data Structures,Sem 6,Merit,Hosteller,0,No,Low Risk
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,14,13,14,1,100,Eligible,-1,CSE,Programming,Sem 4,Entrance,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,11,12,13,1,100,Eligible,1,AI & ML,DBMS,Sem 4,Merit,Day Scholar,0,No,Low Risk
GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,12,15,15,1,90,Eligible,3,ME,Electronics,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,12,16,16,1,96,Eligible,4,Civil,Thermodynamics,Sem 2,Entrance,Day Scholar,0,No,Low Risk
GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,10,11,11,1,84,Eligible,1,AI & ML,Food Processing,Sem 2,Entrance,Day Scholar,1,Yes,Low Risk
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13,1,94,Eligible,3,ECE,Mechanics,Sem 4,Entrance,Hosteller,1,Yes,Low Risk
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12,1,100,Eligible,3,Food Tech,Operating Systems,Sem 1,Lateral Entry,Hosteller,2,Yes,Low Risk
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12,1,89,Eligible,2,ECE,Electronics,Sem 2,Management,Hosteller,0,No,Low Risk
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13,14,15,1,91,Eligible,1,ME,Mathematics,Sem 1,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,13,17,17,1,100,Eligible,4,Civil,Thermodynamics,Sem 1,Merit,Day Scholar,0,No,Low Risk
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15,1,98,Eligible,3,CSDS,Programming,Sem 1,Merit,Day Scholar,0,No,Low Risk
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,14,17,17,1,100,Eligible,3,ME,Programming,Sem 5,Lateral Entry,Day Scholar,0,No,Low Risk
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,10,10,1,79,Eligible,1,CSE,Electronics,Sem 6,Lateral Entry,Hosteller,2,Yes,Low Risk
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,15,15,1,92,Eligible,4,EE,Machine Learning,Sem 1,Entrance,Day Scholar,0,No,Low Risk
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,1,95,Eligible,1,ME,Data Structures,Sem 5,Lateral Entry,Hosteller,1,Yes,Low Risk
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,1,90,Eligible,2,Food Tech,Mathematics,Sem 4,Entrance,Hosteller,0,No,Low Risk
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,1,95,Eligible,3,Food Tech,Programming,Sem 2,Merit,Hosteller,0,No,Low Risk
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,1,87,Eligible,1,ME,Mechanics,Sem 6,Entrance,Hosteller,0,No,Low Risk
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,1,90,Eligible,4,AI & ML,Programming,Sem 2,Lateral Entry,Hosteller,0,No,Low Risk
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,1,90,Eligible,3,EE,Operating Systems,Sem 6,Merit,Hosteller,0,No,Low Risk
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,1,95,Eligible,2,CSE,Food Processing,Sem 2,Management,Day Scholar,1,Yes,Low Risk
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,1,96,Eligible,3,ME,Programming,Sem 6,Entrance,Hosteller,0,No,Low Risk
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,1,89,Eligible,1,AI & ML,Operating Systems,Sem 2,Merit,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,1,100,Eligible,0,Food Tech,Electronics,Sem 2,Entrance,Day Scholar,0,No,Low Risk
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,1,94,Eligible,0,Food Tech,Electronics,Sem 2,Merit,Hosteller,1,Yes,Low Risk
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,1,96,Eligible,0,Civil,Thermodynamics,Sem 2,Merit,Hosteller,0,No,Low Risk
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,1,100,Eligible,1,ME,Programming,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,0,100,Eligible,2,EE,Mechanics,Sem 1,Management,Day Scholar,0,Yes,High Risk
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,1,95,Eligible,1,IT,Programming,Sem 3,Merit,Hosteller,0,No,Low Risk
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,1,100,Eligible,1,EE,Mechanics,Sem 5,Merit,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,1,100,Eligible,0,Food Tech,DBMS,Sem 3,Merit,Hosteller,1,Yes,Low Risk
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,0,100,Eligible,0,Food Tech,Thermodynamics,Sem 3,Management,Hosteller,1,Yes,High Risk
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,1,100,Eligible,1,ECE,DBMS,Sem 6,Management,Day Scholar,0,No,Low Risk
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,1,96,Eligible,-1,Food Tech,Programming,Sem 1,Lateral Entry,Day Scholar,0,Yes,Low Risk
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,1,100,Eligible,0,CSE,Thermodynamics,Sem 6,Entrance,Hosteller,0,No,Low Risk
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,0,96,Eligible,1,CSBS,DBMS,Sem 1,Management,Day Scholar,1,Yes,High Risk
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,1,100,Eligible,-1,ME,Data Structures,Sem 1,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,1,98,Eligible,1,EE,Programming,Sem 2,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,1,100,Eligible,2,CSBS,DBMS,Sem 4,Entrance,Day Scholar,0,No,Low Risk
